,DEL,INS,OK,SUB,page_num
0,1.0,8.0,241.0,24.0,126.0
1,1.0,11.0,269.0,29.0,127.0
2,1.0,5.0,250.0,11.0,128.0
3,3.0,4.0,297.0,13.0,129.0
4,3.0,8.0,267.0,29.0,130.0
5,2.0,7.0,218.0,19.0,131.0
6,0.0,15.0,246.0,31.0,132.0
7,2.0,12.0,231.0,27.0,133.0
8,6.0,10.0,221.0,26.0,134.0
9,3.0,8.0,242.0,27.0,135.0
10,4.0,13.0,249.0,30.0,136.0
11,6.0,10.0,250.0,29.0,137.0
12,1.0,12.0,243.0,20.0,138.0
13,2.0,4.0,244.0,24.0,139.0
14,1.0,12.0,231.0,21.0,140.0
15,4.0,17.0,218.0,30.0,141.0
16,1.0,4.0,201.0,15.0,142.0
17,2.0,11.0,265.0,30.0,143.0
18,2.0,14.0,240.0,22.0,144.0
19,0.0,8.0,259.0,20.0,145.0
20,0.0,11.0,256.0,30.0,146.0
21,1.0,4.0,256.0,15.0,147.0
22,2.0,17.0,214.0,44.0,148.0
23,3.0,11.0,247.0,22.0,149.0
24,1.0,5.0,268.0,19.0,150.0
25,2.0,8.0,278.0,18.0,151.0
26,4.0,13.0,247.0,21.0,152.0
27,2.0,7.0,96.0,12.0,153.0
28,0.0,10.0,153.0,18.0,154.0
29,5.0,15.0,236.0,31.0,155.0
30,3.0,7.0,257.0,25.0,156.0
31,1.0,9.0,283.0,33.0,157.0
32,6.0,11.0,229.0,58.0,158.0
33,3.0,9.0,246.0,26.0,159.0
34,2.0,8.0,258.0,24.0,160.0
35,2.0,5.0,282.0,21.0,161.0
36,4.0,6.0,219.0,21.0,162.0
37,7.0,19.0,262.0,44.0,163.0
38,3.0,5.0,252.0,17.0,164.0
39,1.0,4.0,78.0,6.0,165.0
40,0.0,5.0,158.0,22.0,166.0
41,7.0,17.0,283.0,44.0,167.0
42,0.0,3.0,88.0,4.0,168.0
43,3.0,2.0,162.0,8.0,169.0
44,3.0,23.0,264.0,27.0,170.0
45,8.0,13.0,213.0,34.0,171.0
46,3.0,18.0,271.0,30.0,172.0
47,3.0,11.0,243.0,34.0,173.0
48,0.0,9.0,231.0,29.0,174.0
49,10.0,14.0,210.0,41.0,175.0
50,2.0,9.0,273.0,26.0,176.0
51,4.0,8.0,244.0,16.0,177.0
52,2.0,6.0,185.0,25.0,178.0
53,1.0,11.0,210.0,30.0,179.0
